"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"1710","The Ravonics Revolution","211","33.8","1666","1731","12.7","17.8","3.4","0.52","0.3","N/A","N/A","N/A","29-13-0","0.690"
"2877","LigerBots","212","33.8","1666","1731","10.6","19.2","4.1","0.42","0.19","N/A","N/A","N/A","35-27-1","0.563"
"5199","Robot Dolphins From Outer S...","213","33.8","1665","1730","10.8","15.9","7.1","0.47","0.51","N/A","N/A","N/A","25-12-0","0.676"
"1403","Team 1403 Cougar Robotics","214","33.8","1665","1730","13.2","18.7","1.9","0.37","0.11","N/A","N/A","N/A","47-15-1","0.754"
"1023","Bedford Express","215","33.8","1665","1730","9.9","19.6","4.3","0.48","0.32","N/A","N/A","N/A","39-26-1","0.598"
"1741","Red Alert","216","33.8","1665","1730","11.5","19.7","2.5","0.39","0.21","N/A","N/A","N/A","42-26-0","0.618"
"9098","FireHawks","217","33.8","1665","1730","13.4","15.6","4.7","0.22","0.45","N/A","N/A","N/A","37-19-1","0.658"
"5801","CTC Inspire","218","33.7","1665","1730","12.4","19.9","1.4","0.56","-0.13","N/A","N/A","N/A","32-16-0","0.667"
"2357","System Meltdown","219","33.7","1664","1729","10.6","17.8","5.4","0.43","0.53","N/A","N/A","N/A","48-18-1","0.724"
"3676","Redshift Robotics","220","33.6","1663","1728","15.7","15.4","2.6","0.31","0.17","N/A","N/A","N/A","28-22-0","0.560"
"5557","BB-R8ERS","221","33.6","1663","1728","11.1","21","1.6","0.56","-0.1","N/A","N/A","N/A","33-13-1","0.713"
"7558","ALT-F4","222","33.6","1663","1728","11.5","19.8","2.3","0.24","0","N/A","N/A","N/A","44-17-1","0.718"
"1148","Harvard Westlake Robotics","223","33.6","1663","1728","9","21","3.6","0.5","0.28","N/A","N/A","N/A","27-18-1","0.598"
"3322","Eagle Evolution","224","33.6","1662","1728","13","16.8","3.8","0.28","0.24","N/A","N/A","N/A","33-26-2","0.557"
"2630","Thunderbolts","225","33.4","1660","1726","13","18.4","2","0.28","0.08","N/A","N/A","N/A","19-23-0","0.452"
"2052","KnightKrawler","226","33.4","1660","1726","11.1","18.6","3.7","0.3","0.27","N/A","N/A","N/A","30-10-0","0.750"
"5614","Team Sycamore","227","33.4","1660","1725","13.2","16.8","3.4","0.42","0.2","N/A","N/A","N/A","29-26-2","0.526"
"7157","μBotics","228","33.4","1660","1725","12.3","18.8","2.3","0.47","0.21","N/A","N/A","N/A","36-22-0","0.621"
"4270","Crusaders","229","33.3","1659","1724","6.1","21.4","5.8","0.27","0.4","N/A","N/A","N/A","41-18-1","0.692"
"2471","Team Mean Machine","230","33.3","1659","1724","8.2","21.8","3.2","0.45","0.09","N/A","N/A","N/A","29-20-0","0.592"
"2485","W.A.R. Lords","231","33.3","1658","1724","12.4","18.5","2.4","0.44","0.21","N/A","N/A","N/A","29-18-0","0.617"
"3656","Dexter Dreadbots","232","33.3","1658","1724","10","19.7","3.5","0.38","0.38","N/A","N/A","N/A","39-25-0","0.609"
"857","Superior Roboworks","233","33.2","1658","1723","9.3","20.1","3.8","0.35","0.1","N/A","N/A","N/A","38-24-1","0.611"
"1730","Team Driven","234","33.2","1657","1723","10.6","19.1","3.5","0.6","0.44","N/A","N/A","N/A","44-17-0","0.721"
"2601","Steel Hawks","235","33.2","1657","1723","11.7","18.8","2.8","0.56","0.28","N/A","N/A","N/A","23-18-0","0.561"
"3950","RoboGym Robotics","236","33.1","1656","1722","12.4","19","1.8","0.48","0.01","N/A","N/A","N/A","32-18-0","0.640"
"4779","RoboSapiens","237","33","1655","1721","9.4","21.3","2.4","0.45","0.25","N/A","N/A","N/A","39-20-1","0.658"
"9609","Paraducks","238","33","1654","1720","11.8","18","3.1","0.48","0.26","N/A","N/A","N/A","28-10-0","0.737"
"2607","The Fighting RoboVikings","239","32.9","1653","1719","11.9","17.7","3.3","0.52","0.11","N/A","N/A","N/A","26-18-1","0.589"
"8011","Guangzhou Wayi","240","32.9","1653","1719","13.7","14.2","5","0.13","0.16","N/A","N/A","N/A","16-9-0","0.640"
"4272","Maverick Robotics","241","32.8","1653","1719","9.6","21.7","1.6","0.57","0.04","N/A","N/A","N/A","50-14-0","0.781"
"2073","EagleForce","242","32.8","1653","1718","10","20.5","2.4","0.35","0.07","N/A","N/A","N/A","32-20-2","0.611"
"3161","Tronic Titans","243","32.8","1653","1718","13.2","17.2","2.4","0.29","0.08","N/A","N/A","N/A","43-17-0","0.717"
"85","B.O.B. (Built on Brains)","244","32.8","1652","1718","11.4","19.6","1.8","0.44","0.12","N/A","N/A","N/A","33-23-3","0.585"
"4450","Olympia Robotics Federation","245","32.8","1652","1718","9.3","21.3","2.1","0.47","0.1","N/A","N/A","N/A","30-26-0","0.536"
"548","Robostangs","246","32.8","1652","1718","11.8","17.9","3.1","0.28","0.27","N/A","N/A","N/A","31-23-0","0.574"
"4130","The Blue Devils","247","32.7","1651","1717","9.3","21.1","2.4","0.29","0.18","N/A","N/A","N/A","39-19-1","0.669"
"6919","The Commodores","248","32.7","1651","1717","9.4","21.5","1.8","0.42","0.1","N/A","N/A","N/A","50-21-0","0.704"
"3767","TC Titans","249","32.7","1651","1717","11.4","18.4","2.9","0.23","0.1","N/A","N/A","N/A","39-23-0","0.629"
"245","Adambots","250","32.7","1651","1717","10.5","19.8","2.4","0.12","0.07","N/A","N/A","N/A","37-22-1","0.625"
"971","Spartan Robotics","251","32.7","1651","1717","14.3","15.4","3","0.36","0.16","N/A","N/A","N/A","27-15-0","0.643"
"5010","Tiger Dynasty","252","32.6","1650","1716","9.1","20.9","2.7","0.31","0.13","N/A","N/A","N/A","36-25-0","0.590"
"7197","Mountie Megabots","253","32.6","1650","1716","11.8","19.1","1.8","0.38","0.1","N/A","N/A","N/A","34-23-0","0.596"
"9535","The Knack","254","32.6","1650","1716","9.1","18.9","4.6","0.44","0.34","N/A","N/A","N/A","25-15-0","0.625"
"1538","The Holy Cows","255","32.6","1649","1715","11.7","19","2","0.3","0.11","N/A","N/A","N/A","22-17-2","0.561"
"3015","Ranger Robotics","256","32.6","1649","1715","14.2","13.4","5","0.43","0.4","N/A","N/A","N/A","30-22-0","0.577"
"5675","WiredCats","257","32.6","1649","1715","10.8","19.8","1.9","0.49","-0.05","N/A","N/A","N/A","33-15-2","0.680"
"8517","Bounty Hunters","258","32.6","1649","1715","10.5","18.7","3.4","0.36","0.2","N/A","N/A","N/A","42-19-0","0.689"
"1076","Pi Hi Samurai","259","32.5","1649","1715","10.3","18.9","3.4","0.38","0.18","N/A","N/A","N/A","36-22-1","0.619"
"1747","Harrison Boiler Robotics","260","32.5","1649","1715","9.3","20.4","2.8","0.25","0.04","N/A","N/A","N/A","33-26-1","0.558"
"3476","Code Orange","261","32.5","1649","1715","8.5","20","4.1","0.27","0.17","N/A","N/A","N/A","26-13-1","0.662"
"670","Homestead Robotics","262","32.5","1648","1714","7.7","24.7","0.2","0.42","-0.12","N/A","N/A","N/A","27-12-0","0.692"
"422","The Mech Tech Dragons","263","32.5","1648","1714","9.7","20.7","2.1","0.4","0.21","N/A","N/A","N/A","48-13-0","0.787"
"1922","Oz-Ram","264","32.4","1647","1713","9.2","19","4.2","0.39","0.42","N/A","N/A","N/A","28-20-0","0.583"
"3647","Millennium Falcons","265","32.4","1647","1713","9.5","21.2","1.7","0.36","0.01","N/A","N/A","N/A","31-11-0","0.738"
"4698","Raider Robotics","266","32.4","1647","1713","13.3","14","5.1","0.55","0.21","N/A","N/A","N/A","23-15-0","0.605"
"818","The Steel Armadillos","267","32.4","1647","1713","9.1","20.6","2.7","0.35","0.24","N/A","N/A","N/A","38-23-1","0.621"
"2194","Fondy Fire","268","32.4","1647","1713","11.9","18.3","2.2","0.45","0.05","N/A","N/A","N/A","21-9-0","0.700"
"4907","Thunderstamps","269","32.3","1645","1712","14.6","12.9","4.9","0.29","0.28","N/A","N/A","N/A","41-18-0","0.695"
"1468","Hicksville J-Birds","270","32.3","1645","1712","10.6","18.3","3.3","0.57","0.17","N/A","N/A","N/A","19-11-0","0.633"
"8727","Glitch 2.0","271","32.3","1645","1711","14.2","15.4","2.6","0.27","0.26","N/A","N/A","N/A","44-19-1","0.695"
"166","Chop Shop","272","32.2","1645","1711","8.4","20.7","3.1","0.49","-0.01","N/A","N/A","N/A","29-20-1","0.590"
"2443","Blue Thunder","273","32.1","1644","1710","11.4","18.5","2.2","0.35","-0.03","N/A","N/A","N/A","22-10-0","0.688"
"4063","TriKzR4Kidz","274","32.1","1644","1710","10.4","18.6","3.2","0.26","0.06","N/A","N/A","N/A","43-17-0","0.717"
"8613","Barker RedBbacks","275","32.1","1644","1710","11.6","18.4","2.1","0.37","0.02","N/A","N/A","N/A","16-10-0","0.615"
"1714","MORE Robotics","276","32.1","1643","1710","11","19.9","1.2","0.39","0.01","N/A","N/A","N/A","24-17-1","0.583"
"498","The Cobra Commanders","277","32.1","1643","1710","7.4","24.2","0.5","0.36","-0.1","N/A","N/A","N/A","38-22-0","0.633"
"4237","Team Lance-A-Bot","278","32.1","1643","1709","12.1","17","3","0.37","0.2","N/A","N/A","N/A","37-26-0","0.587"
"292","PantherTech","279","32","1642","1708","13.8","16.6","1.6","0.44","0.12","N/A","N/A","N/A","28-18-1","0.606"
"3128","The Aluminum Narwhals","280","32","1642","1708","8.8","21.3","1.9","0.24","0.18","N/A","N/A","N/A","38-20-1","0.653"
"1294","Pack of Parts","281","32","1642","1708","12","18.7","1.3","0.28","-0.09","N/A","N/A","N/A","30-16-0","0.652"
"4564","Orange Chaos","282","31.9","1641","1707","12.4","16.1","3.5","0.45","0.24","N/A","N/A","N/A","27-20-0","0.574"
"7226","Error 404","283","31.9","1641","1707","9.2","20.4","2.3","0.35","0.05","N/A","N/A","N/A","35-23-1","0.602"
"930","Mukwonago BEARs","284","31.8","1640","1706","9.7","21.9","0.2","0.27","-0.1","N/A","N/A","N/A","35-16-1","0.683"
"216","More RoboDawgs","285","31.8","1640","1705","7","21.6","3.1","0.64","0.05","N/A","N/A","N/A","35-26-1","0.573"
"972","Iron Claw","286","31.8","1640","1705","9.5","19.7","2.5","0.56","0.14","N/A","N/A","N/A","23-20-0","0.535"
"1781","Lindblom Electric Eagles","287","31.7","1639","1705","11.1","19.2","1.5","0.46","0","N/A","N/A","N/A","24-27-0","0.471"
"4917","Sir Lancerbot","288","31.7","1639","1705","8.6","20.6","2.6","0.46","0.19","N/A","N/A","N/A","37-19-0","0.661"
"5735","Control Freaks","289","31.7","1639","1705","10.3","19","2.4","0.45","0.13","N/A","N/A","N/A","28-20-1","0.582"
"4967","That ONE Team-OurNextEngineers","290","31.6","1638","1703","8.1","19.8","3.6","0.33","0.27","N/A","N/A","N/A","57-30-0","0.655"
"3620","Average Joes","291","31.6","1638","1703","15","14.3","2.3","0.24","0.11","N/A","N/A","N/A","31-24-0","0.564"
"1153","Timberwolves","292","31.6","1638","1703","13.1","15.6","2.9","0.41","0.35","N/A","N/A","N/A","39-22-0","0.639"
"862","Lightning Robotics","293","31.5","1637","1703","9.7","18.9","2.9","0.35","0.12","N/A","N/A","N/A","34-22-0","0.607"
"610","Crescent Coyotes","294","31.5","1637","1702","10.7","21.2","-0.3","0.42","-0.02","N/A","N/A","N/A","33-26-0","0.559"
"6424","Stealth Panther Robotics","295","31.4","1636","1701","9.5","18.2","3.7","0.49","0.33","N/A","N/A","N/A","35-15-0","0.700"
"3729","The Raiders","296","31.4","1636","1701","13.2","16.6","1.6","0.5","-0.01","N/A","N/A","N/A","15-13-1","0.534"
"2370","IBOTS","297","31.4","1636","1701","7.1","22.7","1.6","0.27","0.14","N/A","N/A","N/A","31-30-0","0.508"
"870","TEAM  R. I. C. E.","298","31.4","1636","1701","11","14.8","5.6","0.54","0.29","N/A","N/A","N/A","13-11-0","0.542"
"1025","Impi Robotics","299","31.3","1635","1700","10.9","15.3","5.1","0.28","0.41","N/A","N/A","N/A","35-22-0","0.614"
"6366","RAM Rodz Robotics","300","31.3","1635","1700","8.1","21.5","1.8","0.37","0.1","N/A","N/A","N/A","37-22-1","0.625"
"3506","YETI Robotics","301","31.3","1635","1700","8.2","22.6","0.5","0.32","0.26","N/A","N/A","N/A","35-24-0","0.593"
"7426","PAIR OF DICE ROBOTICS","302","31.3","1635","1699","8.9","19.8","2.5","0.34","0.12","N/A","N/A","N/A","37-17-0","0.685"
"108","SigmaC@T Robotics Team","303","31.2","1634","1699","9.3","20","1.9","0.38","-0.11","N/A","N/A","N/A","29-12-0","0.707"
"5484","Career Academy Robotics - W...","304","31.2","1634","1699","10.4","21","-0.1","0.25","-0.08","N/A","N/A","N/A","47-28-1","0.625"
"3940","CyberTooth","305","31.1","1633","1698","10.9","16.5","3.8","0.41","0.15","N/A","N/A","N/A","26-24-0","0.520"
"5817","Uni-Rex","306","31.1","1633","1697","9.1","19","3.1","0.31","-0.02","N/A","N/A","N/A","23-11-2","0.667"
"4342","Demon Robotics","307","31","1632","1696","12.4","16.8","1.8","0.16","0.09","N/A","N/A","N/A","34-26-1","0.566"
"7762","AutoPilots","308","30.9","1631","1695","8.2","19.5","3.2","0.09","0.14","N/A","N/A","N/A","30-28-1","0.517"
"4405","The Atoms Family","309","30.9","1631","1695","11.6","17.9","1.5","0.23","0.14","N/A","N/A","N/A","26-24-3","0.519"
"5414","Pearadox","310","30.9","1630","1694","9.1","21","0.7","0.48","-0.02","N/A","N/A","N/A","42-20-1","0.675"
"8873","Rockefeller Robotics","311","30.9","1630","1694","9.8","18.1","2.9","0.23","0.1","N/A","N/A","N/A","33-28-0","0.541"
"1414","IHOT","312","30.9","1630","1694","11.4","19","0.4","0.35","-0.04","N/A","N/A","N/A","41-21-0","0.661"
"4539","KAOTIC Robotics","313","30.8","1630","1694","9.8","19.1","2","0.31","0.23","N/A","N/A","N/A","19-11-0","0.633"
"2992","The S.S. Prometheus","314","30.8","1630","1694","11.3","17.6","1.8","0.37","-0.04","N/A","N/A","N/A","36-19-0","0.655"
"5338","ACL RoboLoCo","315","30.8","1629","1693","10.6","16.8","3.4","0.45","0.13","N/A","N/A","N/A","31-15-0","0.674"
"5409","Chargers","316","30.7","1629","1693","5.8","16.2","8.7","0.29","0.5","N/A","N/A","N/A","35-25-0","0.583"
"7421","PrepaTec - OVERTURE","317","30.7","1629","1693","10.8","17.4","2.6","0.3","0.04","N/A","N/A","N/A","33-14-1","0.698"
"2869","Regal Eagles","318","30.7","1629","1692","9.7","19.1","1.9","0.39","0.16","N/A","N/A","N/A","15-22-0","0.405"
"1218","SCH Robotics","319","30.6","1628","1691","10.7","15.6","4.3","0.24","0.25","N/A","N/A","N/A","31-24-0","0.564"
"3075","Ha-Dream Team","320","30.5","1628","1690","7.1","19.2","4.3","0.4","0.23","N/A","N/A","N/A","35-24-1","0.592"
"4998","TESLA","321","30.5","1627","1690","7.8","20.4","2.3","0.47","-0.02","N/A","N/A","N/A","29-19-1","0.602"
"558","Elm City Robo Squad","322","30.5","1627","1689","7.5","19.4","3.6","0.56","0.11","N/A","N/A","N/A","20-24-0","0.455"
"6995","NOMAD","323","30.5","1627","1689","11.7","15.5","3.3","0.26","0.18","N/A","N/A","N/A","29-17-0","0.630"
"1561","ROBODUCKS","324","30.4","1626","1689","10.2","19.8","0.4","0.42","-0.06","N/A","N/A","N/A","22-20-0","0.524"
"5847","Ironclad","325","30.4","1626","1689","9.2","18.4","2.8","0.5","0.1","N/A","N/A","N/A","16-9-0","0.640"
"8576","Golden Warriors Robotics","326","30.3","1626","1688","8.5","18.9","3","0.22","0.18","N/A","N/A","N/A","36-24-0","0.600"
"8806","Our Lady of Providence Drea...","327","30.3","1626","1688","13.1","14.3","2.9","0.31","-0.07","N/A","N/A","N/A","20-9-0","0.690"
"7451","AvengerRobotics","328","30.3","1626","1688","10.4","18.7","1.2","0.32","0.02","N/A","N/A","N/A","41-18-0","0.695"
"1168","Malvern Robotics","329","30.3","1626","1688","11.5","18.3","0.5","0.38","-0.06","N/A","N/A","N/A","36-24-0","0.600"
"7174","Charger Robotics","330","30.3","1625","1688","10.7","16.6","3","0.37","0.27","N/A","N/A","N/A","62-27-1","0.694"
"492","Titan Robotics Club","331","30.3","1625","1687","8","20.1","2.1","0.42","0.1","N/A","N/A","N/A","25-20-0","0.556"
"6947","Savage Tumaz","332","30.2","1624","1686","13.8","14.8","1.6","0.38","0.07","N/A","N/A","N/A","18-12-0","0.600"
"7056","The F.A.S.T. Team - Fowlerv...","333","30.2","1624","1686","12.4","15.4","2.4","0.29","0.17","N/A","N/A","N/A","39-21-0","0.650"
"231","High Voltage","334","30.1","1624","1686","6.5","18.3","5.3","0.23","0.42","N/A","N/A","N/A","42-18-1","0.697"
"379","The RoboCats","335","30.1","1624","1686","12.9","11.4","5.9","0.34","0.31","N/A","N/A","N/A","20-8-0","0.714"
"3655","Tractor Technicians","336","30.1","1623","1685","7.9","20.5","1.8","0.34","0.11","N/A","N/A","N/A","40-18-1","0.686"
"3641","The Flying Toasters","337","30.1","1623","1685","5.5","21.2","3.4","0.38","0.22","N/A","N/A","N/A","34-27-0","0.557"
"3419","RoHawks","338","30.1","1623","1684","11","16.7","2.3","0.38","-0.01","N/A","N/A","N/A","18-10-0","0.643"
"4909","Bionics","339","30.1","1623","1684","12.6","14.2","3.3","0.35","0.17","N/A","N/A","N/A","49-26-0","0.653"
"3603","Cyber Coyotes","340","30","1623","1684","10.2","18","1.9","0.35","-0.06","N/A","N/A","N/A","33-27-0","0.550"
"3136","Official Robotics Construct...","341","30","1623","1684","7.5","19.6","3","0.3","0.24","N/A","N/A","N/A","38-23-1","0.621"
"4020","Cyber Tribe","342","30","1623","1684","10.8","16.3","2.9","0.32","0.15","N/A","N/A","N/A","29-11-0","0.725"
"5024","Raider Robotics","343","30","1622","1683","11.5","16","2.4","0.36","0.14","N/A","N/A","N/A","34-22-1","0.605"
"5216","E-Ville Empire","344","29.9","1622","1683","8.1","19.4","2.5","0.37","0.01","N/A","N/A","N/A","38-19-0","0.667"
"2582","PantherBots","345","29.9","1622","1683","9.5","17.2","3.3","0.32","0.14","N/A","N/A","N/A","33-24-0","0.579"
"8122","Mechanical Mustaches","346","29.9","1622","1682","12.5","14.3","3.1","0.5","0.13","N/A","N/A","N/A","20-19-0","0.513"
"4646","Wildcard Robotics","347","29.9","1622","1682","12.8","14.7","2.4","0.46","0.05","N/A","N/A","N/A","20-12-0","0.625"
"8103","Knight Robotics","348","29.9","1621","1682","10.6","16.8","2.4","0.37","0.18","N/A","N/A","N/A","28-16-1","0.633"
"3637","The Daleks","349","29.8","1621","1682","8.9","18.7","2.2","0.34","0.19","N/A","N/A","N/A","36-26-0","0.581"
"2823","The Automatons","350","29.8","1621","1681","10.7","17.6","1.5","0.55","-0.16","N/A","N/A","N/A","20-7-0","0.741"
"5114","Titanium Tigers","351","29.7","1621","1681","13.3","13.6","2.9","0.29","0.06","N/A","N/A","N/A","44-16-0","0.733"
"2383","Ninjineers","352","29.7","1620","1681","10.4","17.8","1.5","0.52","0.15","N/A","N/A","N/A","34-24-1","0.585"
"3707","TechnoDogs","353","29.7","1620","1681","7","18.8","3.9","0.21","0.21","N/A","N/A","N/A","33-25-0","0.569"
"5013","Trobots","354","29.7","1620","1680","10.5","17.5","1.7","0.43","-0.03","N/A","N/A","N/A","17-12-0","0.586"
"3990","Tech for Kids","355","29.6","1620","1679","7.4","19.8","2.4","0.36","0.1","N/A","N/A","N/A","28-11-0","0.718"
"5667","The Digital Eagles","356","29.6","1620","1679","9","19.8","0.8","0.39","-0.01","N/A","N/A","N/A","24-16-1","0.598"
"5172","Gators","357","29.6","1619","1678","8.7","18.8","2","0.47","0.15","N/A","N/A","N/A","19-11-0","0.633"
"4421","FORGE Robotics","358","29.5","1619","1678","12.4","15.5","1.7","0.19","-0.11","N/A","N/A","N/A","19-12-0","0.613"
"2470","Team BJORG","359","29.5","1618","1677","9.2","17.8","2.5","0.32","0.09","N/A","N/A","N/A","15-13-0","0.536"
"4509","Mechanical Bulls","360","29.4","1618","1677","13","14.2","2.2","0.36","-0.06","N/A","N/A","N/A","31-18-1","0.630"
"1740","Cyber Colonels","361","29.4","1618","1676","12","13.6","3.8","0.38","0.3","N/A","N/A","N/A","31-29-0","0.517"
"7312","T3","362","29.4","1618","1676","12.4","13.4","3.6","0.1","0.23","N/A","N/A","N/A","37-22-0","0.627"
"3245","Ravens","363","29.3","1617","1675","10.7","17.8","0.8","0.42","0.18","N/A","N/A","N/A","20-11-1","0.641"
"2926","Robo Sparks","364","29.3","1617","1675","13.1","15.2","0.9","0.34","-0.14","N/A","N/A","N/A","25-20-1","0.554"
"3130","The ERRORs","365","29.3","1617","1675","12.5","15.3","1.5","0.37","0.07","N/A","N/A","N/A","15-11-0","0.577"
"115","MVRT","366","29.3","1617","1675","9.7","16.9","2.7","0.41","0.18","N/A","N/A","N/A","20-6-1","0.759"
"865","WARP7","367","29.3","1617","1675","12","14.5","2.8","0.32","0.15","N/A","N/A","N/A","30-20-0","0.600"
"3534","House of Cards","368","29.2","1617","1675","8.2","18.9","2.1","0.21","0.03","N/A","N/A","N/A","29-27-1","0.518"
"973","Greybots","369","29.2","1617","1674","7.8","20.1","1.4","0.4","0.28","N/A","N/A","N/A","24-15-0","0.615"
"2337","EngiNERDs","370","29.2","1616","1674","11.2","15.9","2.2","0.2","0.18","N/A","N/A","N/A","37-23-1","0.615"
"3630","Stampede","371","29.2","1616","1674","11.1","17.5","0.6","0.48","-0.1","N/A","N/A","N/A","18-9-0","0.667"
"1305","Ice Cubed","372","29.2","1616","1674","11.7","14.8","2.6","0.35","0.18","N/A","N/A","N/A","35-13-1","0.724"
"2102","Team Paradox","373","29.1","1616","1673","10.8","16.3","2","0.32","0.13","N/A","N/A","N/A","19-10-0","0.655"
"2106","The Junkyard Dogs","374","29.1","1616","1673","9.2","18.2","1.7","0.44","-0.04","N/A","N/A","N/A","27-21-0","0.563"
"4415","EPIC Robotz","375","29.1","1616","1673","11.2","17.6","0.3","0.33","0.26","N/A","N/A","N/A","20-20-0","0.500"
"9036","Ramen Robotics","376","29.1","1616","1673","9.2","16.3","3.6","0.44","0.23","N/A","N/A","N/A","23-20-0","0.535"
"2557","SOTAbots","377","29.1","1615","1672","8","17.8","3.2","0.31","0.16","N/A","N/A","N/A","30-16-0","0.652"
"2491","NoMythic","378","29","1615","1672","10","16.1","2.9","0.27","0.01","N/A","N/A","N/A","17-8-0","0.680"
"236","Techno-Ticks","379","29","1615","1671","10.9","8.9","9.2","0.09","0.5","N/A","N/A","N/A","25-19-1","0.567"
