"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"4973","Gator Gears","1973","21.9","1472","1475","6.8","8.4","6.7","-0.01","0.24","N/A","N/A","N/A","4-5-0","0.444"
"9194","Gemin√-1s","1974","21.9","1472","1475","5.4","9.3","7.3","-0.2","0.1","N/A","N/A","N/A","4-6-0","0.400"
"8590","CAVBOTICS","1975","21.9","1472","1475","7.2","11.2","3.6","0.04","0.06","N/A","N/A","N/A","9-15-0","0.375"
"9145","Equinox","1976","21.9","1472","1475","0.6","13.4","7.9","-0.16","0.1","N/A","N/A","N/A","8-6-0","0.571"
"3748","Ragnarok Robotics","1977","21.8","1472","1474","5.7","11.7","4.5","-0.19","0.19","N/A","N/A","N/A","14-18-0","0.438"
"6180","Mechanical Lions","1978","21.8","1472","1474","4.3","8.7","8.9","-0.05","0.3","N/A","N/A","N/A","14-11-1","0.558"
"9031","Wildbots","1979","21.8","1471","1474","5.6","10.1","6.6","-0.02","0.31","N/A","N/A","N/A","15-23-0","0.395"
"5951","Makers Assemble","1980","21.8","1471","1474","4.6","10.7","6.5","-0.04","0.06","N/A","N/A","N/A","10-20-0","0.333"
"6619","GravitechX","1981","21.8","1471","1474","7.9","10.3","3.6","0.05","0.08","N/A","N/A","N/A","8-15-0","0.348"
"7656","MC Hammers","1982","21.8","1471","1474","5.6","13.2","3","-0.12","0.01","N/A","N/A","N/A","11-13-2","0.462"
"8397","Astrobots","1983","21.8","1471","1474","5.1","10.9","5.8","-0.09","0.04","N/A","N/A","N/A","7-16-1","0.313"
"8512","Manzano Monarchs","1984","21.8","1471","1473","3.5","10.8","7.5","-0.09","0.23","N/A","N/A","N/A","5-7-0","0.417"
"3610","Islanders","1985","21.7","1471","1473","6","9.2","6.5","-0.17","0.19","N/A","N/A","N/A","3-6-0","0.333"
"514","Entropy","1986","21.7","1471","1473","6.9","11.3","3.6","-0.18","-0.12","N/A","N/A","N/A","1-9-0","0.100"
"2358","Bearbotics","1987","21.7","1471","1473","5.4","11.4","5","0.1","0.11","N/A","N/A","N/A","13-10-0","0.565"
"4761","The Robockets","1988","21.7","1471","1473","5.1","9","7.7","-0.13","0.23","N/A","N/A","N/A","8-14-0","0.364"
"1772","The Brazilian Trail Blazers","1989","21.7","1471","1473","6.1","8.8","6.8","-0.15","0.13","N/A","N/A","N/A","5-8-0","0.385"
"3653","Botcats","1990","21.7","1471","1473","6.9","9.5","5.9","0.03","0.14","N/A","N/A","N/A","18-19-0","0.486"
"2084","Robots by the C","1991","21.7","1470","1473","4.5","9.6","7.6","-0.1","0.29","N/A","N/A","N/A","8-15-1","0.354"
"6402","GÖKTÜRKLER ROBOTICS","1992","21.7","1470","1473","6.8","8.8","6.1","-0.16","0.13","N/A","N/A","N/A","1-8-1","0.150"
"6528","Terror Bytes","1993","21.7","1470","1473","6.3","11.7","3.7","-0.01","-0.01","N/A","N/A","N/A","14-12-0","0.538"
"9252","Wingspan","1994","21.7","1470","1473","6.8","8.6","6.3","-0.16","0.15","N/A","N/A","N/A","9-14-1","0.396"
"6962","Antares","1995","21.7","1470","1473","8.6","6.2","6.9","0","0.3","N/A","N/A","N/A","6-5-1","0.542"
"2152","S*M*A*S*H","1996","21.6","1470","1473","4.5","10","7.2","-0.18","0.23","N/A","N/A","N/A","11-14-0","0.440"
"4661","The Red Pirates","1997","21.6","1470","1472","6.2","10.1","5.5","0.11","0.25","N/A","N/A","N/A","15-28-0","0.349"
"1257","Parallel Universe","1998","21.6","1470","1472","8.7","7.7","5.2","-0.14","0.2","N/A","N/A","N/A","8-20-2","0.300"
"3459","Team PyroTech","1999","21.6","1470","1472","6.3","11.3","4.5","-0.08","0.08","N/A","N/A","N/A","13-23-3","0.372"
"6586","Tuskin' Raiders","2000","21.6","1470","1472","6.1","9","6.8","-0.11","0.12","N/A","N/A","N/A","13-14-0","0.481"
"648","QC ELITE  Flaming Squirrels","2001","21.6","1470","1472","4.5","12.1","5","-0.05","0.08","N/A","N/A","N/A","7-15-0","0.318"
"7759","Bulldog Bytes","2002","21.6","1470","1472","7.9","9.1","4.5","-0.06","0.1","N/A","N/A","N/A","5-5-0","0.500"
"8564","Disco Ducks","2003","21.6","1470","1472","6.9","7.8","6.9","0.04","0.2","N/A","N/A","N/A","7-21-0","0.250"
"3340","Union City MagneGeeks","2004","21.5","1469","1472","5.9","8.6","7.1","-0.22","0.34","N/A","N/A","N/A","9-15-2","0.385"
"7672","SCORPIONS ROBOTICS","2005","21.5","1469","1472","7.8","9.2","4.6","-0.15","0.14","N/A","N/A","N/A","5-6-0","0.455"
"4959","Millennium Falcons","2006","21.5","1469","1472","5.8","9.7","6.1","-0.06","0.21","N/A","N/A","N/A","14-23-1","0.382"
"5224","Panther Power","2007","21.5","1469","1472","5.8","11.3","4.4","-0.11","0.14","N/A","N/A","N/A","9-15-0","0.375"
"7500","MARAUDERS","2008","21.5","1469","1472","8","11.5","2.1","-0.19","0.11","N/A","N/A","N/A","12-15-0","0.444"
"1126","SPARX 1126","2009","21.5","1469","1471","6.1","7.7","7.7","-0.01","0.19","N/A","N/A","N/A","6-12-1","0.342"
"1775","Tigerbytes","2010","21.5","1469","1471","5.2","11.1","5.2","0.11","0.03","N/A","N/A","N/A","11-14-0","0.440"
"6656","Ryu Botics","2011","21.5","1469","1471","6.7","7.5","7.4","-0.18","0.28","N/A","N/A","N/A","4-10-0","0.286"
"8387","The Thingy Thing Team","2012","21.5","1469","1471","5.3","8.9","7.4","-0.01","0.44","N/A","N/A","N/A","3-9-0","0.250"
"5310","Mecha Ravens","2013","21.5","1469","1471","7.6","6.2","7.7","-0.19","0.23","N/A","N/A","N/A","10-13-1","0.438"
"6059","System Overload Robotics","2014","21.5","1469","1471","4.2","11.5","5.9","-0.04","0.16","N/A","N/A","N/A","5-6-0","0.455"
"69","HYPER","2015","21.5","1469","1471","5.2","10.4","5.8","-0.02","0.15","N/A","N/A","N/A","12-14-1","0.463"
"6135","Arctos","2016","21.5","1469","1471","5.8","8.7","7","-0.16","0.17","N/A","N/A","N/A","7-15-2","0.333"
"1793","The Aviators","2017","21.4","1469","1471","4.3","9.2","8","-0.09","0.3","N/A","N/A","N/A","9-21-0","0.300"
"9191","My Chemical Robots","2018","21.4","1469","1471","6.4","5.9","9.2","-0.06","0.24","N/A","N/A","N/A","5-7-1","0.423"
"6948","EAGLES","2019","21.4","1469","1471","5.6","9.1","6.7","-0.15","0","N/A","N/A","N/A","8-4-0","0.667"
"2560","RoboDog","2020","21.4","1469","1471","7.2","10.7","3.5","-0.16","-0.07","N/A","N/A","N/A","1-11-0","0.083"
"6473","Rock Star Robotics","2021","21.4","1469","1471","6","7.3","8.1","-0.12","0.16","N/A","N/A","N/A","13-11-0","0.542"
"4565","Skyline Robotics","2022","21.4","1468","1471","9.1","4.7","7.6","-0.23","0.39","N/A","N/A","N/A","16-18-0","0.471"
"8861","06ANGORA","2023","21.4","1468","1471","6.2","9.7","5.5","-0.14","0.21","N/A","N/A","N/A","2-8-0","0.200"
"9232","IBBTECH","2024","21.4","1468","1471","7.4","9.7","4.3","-0.15","0.03","N/A","N/A","N/A","7-6-0","0.538"
"1977","The PowerSquids","2025","21.4","1468","1470","7.6","10.2","3.6","-0.03","0.07","N/A","N/A","N/A","7-5-0","0.583"
"8750","Tarpontron1cs","2026","21.4","1468","1470","8.3","10.7","2.5","0","0.03","N/A","N/A","N/A","11-13-0","0.458"
"4816","Gadget Girls","2027","21.4","1468","1470","8.7","6.9","5.8","-0.17","0.32","N/A","N/A","N/A","14-14-0","0.500"
"6844","Provotypes","2028","21.4","1468","1470","4.4","12.3","4.6","-0.06","0.15","N/A","N/A","N/A","6-8-0","0.429"
"9225","Evart Wildcats","2029","21.4","1468","1470","5.6","11.8","3.9","-0.07","0.08","N/A","N/A","N/A","10-17-0","0.370"
"4787","Axiom","2030","21.3","1468","1470","8.7","6.6","6.1","-0.18","0.33","N/A","N/A","N/A","9-15-0","0.375"
"2375","Dragon Robotics","2031","21.3","1468","1470","8.7","7","5.6","0.03","0.25","N/A","N/A","N/A","10-17-0","0.370"
"3522","CBoT´S4","2032","21.3","1468","1470","6.6","7.9","6.9","-0.15","0.04","N/A","N/A","N/A","7-6-0","0.538"
"8805","NKST36","2033","21.3","1468","1470","5.4","10.2","5.7","-0.16","0.24","N/A","N/A","N/A","3-7-0","0.300"
"2079","4H ALARM Robotics","2034","21.3","1468","1470","6.4","7.7","7.2","-0.16","0.17","N/A","N/A","N/A","10-14-0","0.417"
"7418","Channelview TechnoFalcons","2035","21.3","1468","1470","4.2","11.7","5.4","-0.13","0.14","N/A","N/A","N/A","9-16-1","0.365"
"2718","Team OKC e'possums (Σ 1/n! ...","2036","21.3","1468","1470","6.9","8.5","5.9","-0.11","0.12","N/A","N/A","N/A","13-24-0","0.351"
"1991","Dragons","2037","21.2","1467","1469","10.2","5.9","5.1","-0.17","0.06","N/A","N/A","N/A","18-23-0","0.439"
"5860","Full Metal Muskrats","2038","21.2","1467","1469","9.1","6.4","6.1","-0.02","0.25","N/A","N/A","N/A","18-28-0","0.391"
"8291","Yellow Experience Bateil - ...","2039","21.2","1467","1469","5.4","9.4","6.4","-0.11","0.14","N/A","N/A","N/A","11-15-1","0.426"
"9181","PlatyPirates","2040","21.2","1467","1469","5.9","9.9","5.6","0.01","0.19","N/A","N/A","N/A","14-23-1","0.382"
"7603","VESPA ROBOTICS #7603 - Bill...","2041","21.2","1467","1469","7.6","9","4.6","-0.11","0.16","N/A","N/A","N/A","9-20-1","0.317"
"1319","Flash","2042","21.2","1467","1469","6.2","6.8","8.2","-0.18","0.4","N/A","N/A","N/A","16-14-0","0.533"
"4127","LoggerBots","2043","21.2","1467","1469","5.2","8.9","7.1","-0.12","0.24","N/A","N/A","N/A","17-12-0","0.586"
"2511","Cougars","2044","21.2","1467","1468","7.9","7.3","5.9","-0.15","0.2","N/A","N/A","N/A","2-7-0","0.222"
"3023","STARK Industries","2045","21.2","1467","1468","5.8","6","9.4","-0.17","0.32","N/A","N/A","N/A","8-15-0","0.348"
"451","The Cat Attack","2046","21.2","1467","1468","5.9","10.3","5","-0.01","0.16","N/A","N/A","N/A","7-13-0","0.350"
"8103","Knight Robotics","2047","21.2","1467","1468","6.4","9","5.8","-0.18","0.18","N/A","N/A","N/A","10-14-0","0.417"
"4388","Ridgebotics","2048","21.2","1467","1468","5.5","9.9","5.8","-0.11","0.04","N/A","N/A","N/A","7-10-0","0.412"
"5060","IgKnight","2049","21.2","1467","1468","7.2","8.7","5.2","-0.17","0.2","N/A","N/A","N/A","5-6-0","0.455"
"7509","Brainstorm Robotics","2050","21.2","1467","1468","5.3","10.3","5.6","-0.08","0.11","N/A","N/A","N/A","12-14-0","0.462"
"3759","SMARTBOTS","2051","21.1","1467","1468","3.9","10.2","7.1","-0.01","0.06","N/A","N/A","N/A","7-14-0","0.333"
"7713","Norse Code","2052","21.1","1467","1468","5.4","10.1","5.6","-0.13","0.22","N/A","N/A","N/A","11-13-0","0.458"
"8767","Dark Horse Robotics","2053","21.1","1467","1468","3.3","13","4.9","-0.15","-0.01","N/A","N/A","N/A","12-12-0","0.500"
"7504","CyBearBots","2054","21.1","1466","1468","6","9.3","5.9","0.22","0.17","N/A","N/A","N/A","4-6-0","0.400"
"339","Kilroy Robotics","2055","21.1","1466","1468","5.2","8.9","7","-0.14","0.17","N/A","N/A","N/A","10-14-1","0.420"
"3792","Army Ants","2056","21.1","1466","1468","7.9","7.4","5.8","-0.15","0.16","N/A","N/A","N/A","7-14-0","0.333"
"2909","Zebra Bots","2057","21.1","1466","1468","5.6","9.4","6.2","-0.06","0.17","N/A","N/A","N/A","15-12-0","0.556"
"7885","Panther Tech","2058","21.1","1466","1468","8.3","8.5","4.3","-0.1","0.1","N/A","N/A","N/A","2-9-0","0.182"
"1262","the STAGS","2059","21.1","1466","1468","5.2","15.1","0.9","-0.03","-0.06","N/A","N/A","N/A","16-23-1","0.412"
"8223","Mariners","2060","21.1","1466","1468","5.8","9.9","5.3","-0.06","0.02","N/A","N/A","N/A","8-18-0","0.308"
"2606","Irish Robotics","2061","21","1466","1467","4.7","12.6","3.7","-0.16","0.13","N/A","N/A","N/A","3-5-1","0.389"
"7038","Totino-Grace Pizza Pi's","2062","21","1466","1467","5.3","10.4","5.5","-0.06","0.25","N/A","N/A","N/A","7-16-0","0.304"
"1647","Iron Devils","2063","21","1466","1467","6.1","8.7","6.3","-0.16","0.11","N/A","N/A","N/A","12-15-0","0.444"
"7048","Red River Rage","2064","21","1466","1467","6.8","9.3","4.9","-0.05","0.12","N/A","N/A","N/A","7-15-0","0.318"
"8895","Redwolves Robotics","2065","21","1465","1467","8.4","6","6.7","-0.15","0.13","N/A","N/A","N/A","15-15-0","0.500"
"9006","Crescent Wing Robotics","2066","21","1465","1467","4","11.2","5.8","-0.04","0.05","N/A","N/A","N/A","7-11-1","0.395"
"9235","ThunderBolts","2067","21","1465","1467","8.1","6.3","6.6","-0.19","0.26","N/A","N/A","N/A","8-16-0","0.333"
"5590","Alumiboti","2068","21","1465","1467","7.7","7.6","5.7","-0.16","0.09","N/A","N/A","N/A","4-5-0","0.444"
"8264","ATA ROBOTICS","2069","21","1465","1467","5.9","9.5","5.5","-0.17","0.09","N/A","N/A","N/A","4-14-0","0.222"
"1288","RAVEN Robotics","2070","21","1465","1467","4.7","11.5","4.7","-0.07","0.18","N/A","N/A","N/A","6-8-0","0.429"
"4181","Quack Attack","2071","20.9","1465","1467","3.8","12.6","4.5","-0.15","0.14","N/A","N/A","N/A","3-6-0","0.333"
"5005","Boyd-Buchanan Robotics","2072","20.9","1465","1467","7.3","7.7","6","0.04","0.08","N/A","N/A","N/A","7-14-0","0.333"
"8030","Scrapbots","2073","20.9","1465","1467","7.2","6.1","7.7","-0.16","0.34","N/A","N/A","N/A","5-10-0","0.333"
"9242","Hamady Hawks","2074","20.9","1465","1467","3.7","7.6","10","-0.15","0.31","N/A","N/A","N/A","21-23-0","0.477"
"4269","CardinalBots","2075","20.9","1465","1466","7.3","7.1","6.5","-0.15","0.34","N/A","N/A","N/A","8-12-0","0.400"
"8871","Saber Dynamics","2076","20.9","1465","1466","5.9","9.9","5.5","-0.12","0.26","N/A","N/A","N/A","19-23-0","0.452"
"2643","Dark Matter","2077","20.9","1465","1466","5.3","9.2","6.4","0.09","0.29","N/A","N/A","N/A","8-12-0","0.400"
"4809","Black Knight Robotics","2078","20.9","1465","1466","2.9","10.2","7.8","-0.06","0.19","N/A","N/A","N/A","5-9-1","0.367"
"6201","The Highlanders","2079","20.9","1465","1466","7.6","6.8","6.6","-0.18","0.31","N/A","N/A","N/A","10-17-0","0.370"
"6122","Potential Energy","2080","20.9","1465","1466","5.5","10.8","4.6","-0.18","-0.07","N/A","N/A","N/A","11-13-0","0.458"
"8304","Robot MaSTrs","2081","20.9","1465","1466","5","8.6","7.2","-0.18","0.16","N/A","N/A","N/A","13-15-2","0.467"
"9100","Robo Roses","2082","20.9","1465","1466","7.4","7","6.6","-0.21","0.04","N/A","N/A","N/A","12-23-0","0.343"
"1197","TorBots","2083","20.9","1464","1466","5.6","8.4","6.8","-0.17","0.28","N/A","N/A","N/A","10-16-0","0.385"
"280","TnT","2084","20.9","1464","1466","5.4","10.1","5.4","-0.11","0.12","N/A","N/A","N/A","9-17-0","0.346"
"3753","BulahBots!","2085","20.9","1464","1466","7.2","12.3","1.7","-0.18","-0.04","N/A","N/A","N/A","16-23-0","0.410"
"5887","PrepaTec-IMPERATOR","2086","20.9","1464","1466","5.2","11","4.6","-0.11","0.07","N/A","N/A","N/A","15-11-1","0.574"
"4579","RoboEagles","2087","20.9","1464","1466","6.5","9.2","5.1","-0.15","0.15","N/A","N/A","N/A","11-15-0","0.423"
"6071","The Aluminators","2088","20.9","1464","1466","7.1","7.2","6.5","-0.12","0.18","N/A","N/A","N/A","13-14-0","0.481"
"5203","Volatile Chaos Inhibitors","2089","20.8","1464","1466","5.4","9.8","5.6","-0.18","0.19","N/A","N/A","N/A","11-15-0","0.423"
"6083","Overlooking","2090","20.8","1464","1466","5.6","7.1","8.2","-0.16","0.16","N/A","N/A","N/A","4-8-0","0.333"
"6945","Children of the Corn","2091","20.8","1464","1466","5","11","4.9","-0.05","0.01","N/A","N/A","N/A","15-26-0","0.366"
"9073","Skol Robotics","2092","20.8","1464","1466","5.6","8.1","7.1","-0.05","0.22","N/A","N/A","N/A","9-15-0","0.375"
"2246","The Army of Sum","2093","20.8","1464","1466","8.7","7.3","4.9","-0.12","0.23","N/A","N/A","N/A","11-17-0","0.393"
"7019","Rubber Ducks","2094","20.8","1464","1466","4.7","11.1","5.1","-0.18","0.06","N/A","N/A","N/A","5-4-0","0.556"
"2265","Fe Maidens","2095","20.8","1464","1465","5.2","11.3","4.3","-0.13","0.1","N/A","N/A","N/A","12-13-0","0.480"
"5410","Eaglebotics","2096","20.8","1464","1465","4.5","11","5.3","0.06","0.08","N/A","N/A","N/A","17-24-0","0.415"
"9152","Rat Fight","2097","20.8","1464","1465","4.5","11.1","5.6","-0.03","0.15","N/A","N/A","N/A","5-15-0","0.250"
"3676","Redshift Robotics","2098","20.8","1464","1465","5.2","10.2","5.4","-0.02","0.12","N/A","N/A","N/A","14-17-0","0.452"
"4827","Minerbotics","2099","20.8","1464","1465","4.7","10.4","5.7","-0.18","0.06","N/A","N/A","N/A","6-18-0","0.250"
"5260","Owosso Operating System","2100","20.7","1463","1465","5.1","7.6","8","-0.12","0.27","N/A","N/A","N/A","6-18-0","0.250"
"5728","MC2","2101","20.7","1463","1465","7.7","6.3","6.7","-0.07","0.28","N/A","N/A","N/A","5-5-0","0.500"
"1595","The Dragons","2102","20.7","1463","1465","5.1","9.3","6.4","-0.03","0.18","N/A","N/A","N/A","17-11-0","0.607"
"6832","STEAMex","2103","20.7","1463","1465","4.1","9.9","6.9","-0.12","0.23","N/A","N/A","N/A","6-24-0","0.200"
"7520","Team MineKee","2104","20.7","1463","1465","5.5","8.8","6.4","-0.08","0.13","N/A","N/A","N/A","9-18-0","0.333"
"3559","Thundercats","2105","20.7","1463","1465","5.4","9.6","5.8","-0.15","0.16","N/A","N/A","N/A","8-18-0","0.308"
"949","Wolverine Robotics","2106","20.7","1463","1464","9.8","5","6","-0.11","0.34","N/A","N/A","N/A","10-16-0","0.385"
"691","Project 691 Robotics","2107","20.7","1463","1464","2.5","12.2","6","-0.09","0.11","N/A","N/A","N/A","6-16-1","0.283"
"617","Enginerds","2108","20.7","1463","1464","6.4","7.7","6.5","0","0.33","N/A","N/A","N/A","12-12-2","0.500"
"6740","G3 - Glue Gun & Glitter","2109","20.7","1463","1464","5.9","8.7","6.2","-0.11","0.21","N/A","N/A","N/A","10-16-0","0.385"
"8240","Atatürk Robotics","2110","20.7","1463","1464","4.9","10.7","5.1","-0.15","0.04","N/A","N/A","N/A","8-7-0","0.533"
"5331","Lightning Bots","2111","20.7","1463","1464","7.4","8.2","5.1","0.03","0.07","N/A","N/A","N/A","5-8-0","0.385"
"3807","Overland BlazerBots","2112","20.7","1463","1464","5.1","10.9","4.7","-0.09","0.06","N/A","N/A","N/A","6-6-0","0.500"
"7195","Twin River Robotics","2113","20.6","1463","1464","4.5","10.9","5.3","-0.05","0.06","N/A","N/A","N/A","10-18-0","0.357"
"8598","Electro-Knights","2114","20.6","1463","1464","5.9","7.7","7","-0.11","0.02","N/A","N/A","N/A","12-16-0","0.429"
"9177","Spartan Sprockets","2115","20.6","1463","1464","7.5","7.6","5.6","-0.06","0.13","N/A","N/A","N/A","10-14-0","0.417"
"2550","Skynet","2116","20.6","1463","1464","3.4","12.6","4.7","-0.09","0.19","N/A","N/A","N/A","7-17-0","0.292"
"7403","Lightning Blue Lizards","2117","20.6","1462","1464","7.3","7.5","5.8","-0.16","0.13","N/A","N/A","N/A","9-6-0","0.600"
"9085","SESI SENAI MEGA HARPY","2118","20.6","1462","1464","7.6","8.8","4.5","-0.3","0.12","N/A","N/A","N/A","14-24-0","0.368"
"2657","Team Thundercats","2119","20.6","1462","1463","5.7","9.2","5.7","-0.09","0.23","N/A","N/A","N/A","7-17-0","0.292"
"3451","The ANOMALY","2120","20.6","1462","1463","5.9","9.6","5.1","-0.1","0.11","N/A","N/A","N/A","8-12-0","0.400"
"204","Eastern Robotic Vikings","2121","20.6","1462","1463","7.4","6.8","6.3","-0.1","0.03","N/A","N/A","N/A","17-14-0","0.548"
"7235","Red Lake Ogichidaag","2122","20.6","1462","1463","6.9","7.4","6.2","-0.18","0.17","N/A","N/A","N/A","6-13-0","0.316"
"2487","Mechanical Animals","2123","20.5","1462","1463","1.7","14.4","4.4","-0.1","0.04","N/A","N/A","N/A","3-8-0","0.273"
"6070","Gryphon Machine","2124","20.5","1462","1463","6.3","8.7","5.6","-0.05","0.07","N/A","N/A","N/A","16-14-0","0.533"
"6814","Ellipse","2125","20.5","1462","1463","5.6","11","3.9","0.17","-0.01","N/A","N/A","N/A","11-10-0","0.524"
"4669","Galileo Robotics","2126","20.5","1462","1463","5.5","9.8","5.3","0.05","-0.04","N/A","N/A","N/A","9-10-0","0.474"
"5065","Knights #5065","2127","20.5","1462","1463","2.8","10.5","7.3","-0.09","0.13","N/A","N/A","N/A","17-21-0","0.447"
"4079","Quantum Leap","2128","20.5","1462","1463","6.3","7.3","6.9","-0.13","0.25","N/A","N/A","N/A","6-16-0","0.273"
"4617","DAUN","2129","20.5","1462","1463","9.8","4.7","6","-0.11","0.31","N/A","N/A","N/A","10-16-0","0.385"
"8550","The Ram Bots","2130","20.5","1462","1463","3.9","8.9","7.7","-0.04","0.25","N/A","N/A","N/A","3-8-0","0.273"
"5902","The Wire Clippers","2131","20.5","1461","1463","4","11","5.5","-0.05","0.1","N/A","N/A","N/A","5-15-0","0.250"
"4229","Magnetech","2132","20.5","1461","1462","4.9","11.9","3.7","-0.04","0.04","N/A","N/A","N/A","7-15-0","0.318"
"7163","A.I. Metal Pies","2133","20.4","1461","1462","4.5","12.5","3.5","-0.16","-0.01","N/A","N/A","N/A","6-6-1","0.500"
"8166","ROBOCUBE","2134","20.4","1461","1462","9.1","6.6","4.7","-0.05","0.12","N/A","N/A","N/A","8-7-0","0.533"
"9024","Callister","2135","20.4","1461","1462","6.6","8","5.8","-0.17","0.21","N/A","N/A","N/A","13-8-0","0.619"
"663","Robonauts","2136","20.4","1461","1462","7.8","8.1","4.5","-0.06","0.12","N/A","N/A","N/A","11-12-0","0.478"
"8075","CyberTigers","2137","20.4","1461","1462","5.7","9","5.7","0","0.15","N/A","N/A","N/A","10-13-1","0.438"
"8022","Raging Hawk Robotics","2138","20.4","1461","1462","5.9","10.6","4","-0.21","0.03","N/A","N/A","N/A","6-6-0","0.500"
"2632","SteeleBots","2139","20.4","1461","1462","4.1","9.9","6.3","0","0.11","N/A","N/A","N/A","4-6-0","0.400"
"7429","Convergence","2140","20.4","1461","1462","6.5","8.6","5.2","-0.02","0.03","N/A","N/A","N/A","9-17-0","0.346"
"1208","Metool Brigade","2141","20.4","1461","1462","6.2","8.3","5.9","-0.08","0.15","N/A","N/A","N/A","11-16-0","0.407"
"3465","The Omega Factor","2142","20.4","1461","1462","7.3","10.3","2.8","-0.14","0.11","N/A","N/A","N/A","8-15-0","0.348"
"4680","AzTech Eagles","2143","20.4","1461","1462","4","10","6.3","-0.11","0.01","N/A","N/A","N/A","8-22-0","0.267"
"3925","Circuit of Life","2144","20.4","1461","1462","5.2","12.2","3","-0.1","0.08","N/A","N/A","N/A","7-13-0","0.350"
"6808","William Tennent Robotics","2145","20.4","1461","1462","8.4","6.6","5.5","-0.09","0.08","N/A","N/A","N/A","8-19-0","0.296"
"3545","Bots in Blue","2146","20.4","1461","1462","7","6.9","6.5","-0.13","0.11","N/A","N/A","N/A","10-15-1","0.404"
"4656","Rock Solid Robotics","2147","20.4","1461","1462","4.8","11.7","3.9","-0.15","0.04","N/A","N/A","N/A","2-7-0","0.222"
"8024","Robotans","2148","20.4","1461","1462","5.1","8.3","7","-0.22","0.22","N/A","N/A","N/A","7-13-0","0.350"
